tenant_key,platform_name,platform_type,hosting_model,data_center_or_region,technology_stack,operational_owner,criticality,lifecycle_state,capacity_or_scale,constraints,future_target_flag,source_file,source_date,confidence,known_gaps,original_source_file,original_packet,original_row_number,original_row_id,source_classification,source_fingerprint,consolidation_rule_used,conflict_status
skyharbor-air,X86-0181,x86 server,none,DC-West (DR),Dell PowerEdge R760,,,current,xlarge,,,datasets/tenant-inputs/active/skyharbor-air/current/06_infrastructure_platforms.csv,,,,datasets/tenant-inputs/archive/skyharbor-air/consolidated-20260714/rich-substrate-pack/csv/infrastructure-estate.csv,rich-substrate-pack,182,X86-0181,synthetic-demo,b6321df5d2a19679dfb665d87d708d72f8c773ef6c263d6abf3b263664067b96,retained_from_active_source,none
skyharbor-air,X86-0182,x86 server,none,DC-West (DR),Dell PowerEdge R760,,,current,large,,,datasets/tenant-inputs/active/skyharbor-air/current/06_infrastructure_platforms.csv,,,,datasets/tenant-inputs/archive/skyharbor-air/consolidated-20260714/rich-substrate-pack/csv/infrastructure-estate.csv,rich-substrate-pack,183,X86-0182,synthetic-demo,b6321df5d2a19679dfb665d87d708d72f8c773ef6c263d6abf3b263664067b96,retained_from_active_source,none
skyharbor-air,X86-0183,x86 server,none,Colo-Hub-A,Dell PowerEdge R760,,,current,xlarge,,,datasets/tenant-inputs/active/skyharbor-air/current/06_infrastructure_platforms.csv,,,,datasets/tenant-inputs/archive/skyharbor-air/consolidated-20260714/rich-substrate-pack/csv/infrastructure-estate.csv,rich-substrate-pack,184,X86-0183,synthetic-demo,b6321df5d2a19679dfb665d87d708d72f8c773ef6c263d6abf3b263664067b96,retained_from_active_source,none
skyharbor-air,X86-0184,x86 server,none,DC-West (DR),Dell PowerEdge R760,,,current,medium,,,datasets/tenant-inputs/active/skyharbor-air/current/06_infrastructure_platforms.csv,,,,datasets/tenant-inputs/archive/skyharbor-air/consolidated-20260714/rich-substrate-pack/csv/infrastructure-estate.csv,rich-substrate-pack,185,X86-0184,synthetic-demo,b6321df5d2a19679dfb665d87d708d72f8c773ef6c263d6abf3b263664067b96,retained_from_active_source,none
skyharbor-air,X86-0185,x86 server,none,Colo-Hub-A,Dell PowerEdge R760,,,current,large,,,datasets/tenant-inputs/active/skyharbor-air/current/06_infrastructure_platforms.csv,,,,datasets/tenant-inputs/archive/skyharbor-air/consolidated-20260714/rich-substrate-pack/csv/infrastructure-estate.csv,rich-substrate-pack,186,X86-0185,synthetic-demo,b6321df5d2a19679dfb665d87d708d72f8c773ef6c263d6abf3b263664067b96,retained_from_active_source,none
skyharbor-air,X86-0186,x86 server,none,DC-East (primary),Dell PowerEdge R760,,,current,medium,,,datasets/tenant-inputs/active/skyharbor-air/current/06_infrastructure_platforms.csv,,,,datasets/tenant-inputs/archive/skyharbor-air/consolidated-20260714/rich-substrate-pack/csv/infrastructure-estate.csv,rich-substrate-pack,187,X86-0186,synthetic-demo,b6321df5d2a19679dfb665d87d708d72f8c773ef6c263d6abf3b263664067b96,retained_from_active_source,none
skyharbor-air,X86-0187,x86 server,none,DC-West (DR),Dell PowerEdge R760,,,current,medium,,,datasets/tenant-inputs/active/skyharbor-air/current/06_infrastructure_platforms.csv,,,,datasets/tenant-inputs/archive/skyharbor-air/consolidated-20260714/rich-substrate-pack/csv/infrastructure-estate.csv,rich-substrate-pack,188,X86-0187,synthetic-demo,b6321df5d2a19679dfb665d87d708d72f8c773ef6c263d6abf3b263664067b96,retained_from_active_source,none
skyharbor-air,X86-0188,x86 server,none,Colo-Hub-A,Dell PowerEdge R760,,,current,xlarge,,,datasets/tenant-inputs/active/skyharbor-air/current/06_infrastructure_platforms.csv,,,,datasets/tenant-inputs/archive/skyharbor-air/consolidated-20260714/rich-substrate-pack/csv/infrastructure-estate.csv,rich-substrate-pack,189,X86-0188,synthetic-demo,b6321df5d2a19679dfb665d87d708d72f8c773ef6c263d6abf3b263664067b96,retained_from_active_source,none
skyharbor-air,X86-0189,x86 server,none,Colo-Hub-A,Dell PowerEdge R760,,,aging,large,,,datasets/tenant-inputs/active/skyharbor-air/current/06_infrastructure_platforms.csv,,,,datasets/tenant-inputs/archive/skyharbor-air/consolidated-20260714/rich-substrate-pack/csv/infrastructure-estate.csv,rich-substrate-pack,190,X86-0189,synthetic-demo,b6321df5d2a19679dfb665d87d708d72f8c773ef6c263d6abf3b263664067b96,retained_from_active_source,none
skyharbor-air,X86-0190,x86 server,none,DC-West (DR),Dell PowerEdge R760,,,aging,small,,,datasets/tenant-inputs/active/skyharbor-air/current/06_infrastructure_platforms.csv,,,,datasets/tenant-inputs/archive/skyharbor-air/consolidated-20260714/rich-substrate-pack/csv/infrastructure-estate.csv,rich-substrate-pack,191,X86-0190,synthetic-demo,b6321df5d2a19679dfb665d87d708d72f8c773ef6c263d6abf3b263664067b96,retained_from_active_source,none
skyharbor-air,X86-0191,x86 server,none,DC-East (primary),Dell PowerEdge R760,,,aging,medium,,,datasets/tenant-inputs/active/skyharbor-air/current/06_infrastructure_platforms.csv,,,,datasets/tenant-inputs/archive/skyharbor-air/consolidated-20260714/rich-substrate-pack/csv/infrastructure-estate.csv,rich-substrate-pack,192,X86-0191,synthetic-demo,b6321df5d2a19679dfb665d87d708d72f8c773ef6c263d6abf3b263664067b96,retained_from_active_source,none
skyharbor-air,X86-0192,x86 server,none,Colo-Hub-A,Dell PowerEdge R760,,,current,small,,,datasets/tenant-inputs/active/skyharbor-air/current/06_infrastructure_platforms.csv,,,,datasets/tenant-inputs/archive/skyharbor-air/consolidated-20260714/rich-substrate-pack/csv/infrastructure-estate.csv,rich-substrate-pack,193,X86-0192,synthetic-demo,b6321df5d2a19679dfb665d87d708d72f8c773ef6c263d6abf3b263664067b96,retained_from_active_source,none
skyharbor-air,X86-0193,x86 server,none,DC-East (primary),Dell PowerEdge R760,,,aging,small,,,datasets/tenant-inputs/active/skyharbor-air/current/06_infrastructure_platforms.csv,,,,datasets/tenant-inputs/archive/skyharbor-air/consolidated-20260714/rich-substrate-pack/csv/infrastructure-estate.csv,rich-substrate-pack,194,X86-0193,synthetic-demo,b6321df5d2a19679dfb665d87d708d72f8c773ef6c263d6abf3b263664067b96,retained_from_active_source,none
skyharbor-air,X86-0194,x86 server,none,DC-West (DR),Dell PowerEdge R760,,,aging,medium,,,datasets/tenant-inputs/active/skyharbor-air/current/06_infrastructure_platforms.csv,,,,datasets/tenant-inputs/archive/skyharbor-air/consolidated-20260714/rich-substrate-pack/csv/infrastructure-estate.csv,rich-substrate-pack,195,X86-0194,synthetic-demo,b6321df5d2a19679dfb665d87d708d72f8c773ef6c263d6abf3b263664067b96,retained_from_active_source,none
skyharbor-air,X86-0195,x86 server,none,DC-West (DR),Dell PowerEdge R760,,,aging,large,,,datasets/tenant-inputs/active/skyharbor-air/current/06_infrastructure_platforms.csv,,,,datasets/tenant-inputs/archive/skyharbor-air/consolidated-20260714/rich-substrate-pack/csv/infrastructure-estate.csv,rich-substrate-pack,196,X86-0195,synthetic-demo,b6321df5d2a19679dfb665d87d708d72f8c773ef6c263d6abf3b263664067b96,retained_from_active_source,none
skyharbor-air,X86-0196,x86 server,none,DC-West (DR),Dell PowerEdge R760,,,aging,large,,,datasets/tenant-inputs/active/skyharbor-air/current/06_infrastructure_platforms.csv,,,,datasets/tenant-inputs/archive/skyharbor-air/consolidated-20260714/rich-substrate-pack/csv/infrastructure-estate.csv,rich-substrate-pack,197,X86-0196,synthetic-demo,b6321df5d2a19679dfb665d87d708d72f8c773ef6c263d6abf3b263664067b96,retained_from_active_source,none
skyharbor-air,X86-0197,x86 server,none,DC-West (DR),Dell PowerEdge R760,,,aging,medium,,,datasets/tenant-inputs/active/skyharbor-air/current/06_infrastructure_platforms.csv,,,,datasets/tenant-inputs/archive/skyharbor-air/consolidated-20260714/rich-substrate-pack/csv/infrastructure-estate.csv,rich-substrate-pack,198,X86-0197,synthetic-demo,b6321df5d2a19679dfb665d87d708d72f8c773ef6c263d6abf3b263664067b96,retained_from_active_source,none
skyharbor-air,X86-0198,x86 server,none,DC-West (DR),Dell PowerEdge R760,,,aging,large,,,datasets/tenant-inputs/active/skyharbor-air/current/06_infrastructure_platforms.csv,,,,datasets/tenant-inputs/archive/skyharbor-air/consolidated-20260714/rich-substrate-pack/csv/infrastructure-estate.csv,rich-substrate-pack,199,X86-0198,synthetic-demo,b6321df5d2a19679dfb665d87d708d72f8c773ef6c263d6abf3b263664067b96,retained_from_active_source,none
skyharbor-air,X86-0199,x86 server,none,DC-East (primary),Dell PowerEdge R760,,,current,xlarge,,,datasets/tenant-inputs/active/skyharbor-air/current/06_infrastructure_platforms.csv,,,,datasets/tenant-inputs/archive/skyharbor-air/consolidated-20260714/rich-substrate-pack/csv/infrastructure-estate.csv,rich-substrate-pack,200,X86-0199,synthetic-demo,b6321df5d2a19679dfb665d87d708d72f8c773ef6c263d6abf3b263664067b96,retained_from_active_source,none
skyharbor-air,X86-0200,x86 server,none,DC-West (DR),Dell PowerEdge R760,,,current,medium,,,datasets/tenant-inputs/active/skyharbor-air/current/06_infrastructure_platforms.csv,,,,datasets/tenant-inputs/archive/skyharbor-air/consolidated-20260714/rich-substrate-pack/csv/infrastructure-estate.csv,rich-substrate-pack,201,X86-0200,synthetic-demo,b6321df5d2a19679dfb665d87d708d72f8c773ef6c263d6abf3b263664067b96,retained_from_active_source,none
skyharbor-air,X86-0201,x86 server,none,Colo-Hub-A,Dell PowerEdge R760,,,current,xlarge,,,datasets/tenant-inputs/active/skyharbor-air/current/06_infrastructure_platforms.csv,,,,datasets/tenant-inputs/archive/skyharbor-air/consolidated-20260714/rich-substrate-pack/csv/infrastructure-estate.csv,rich-substrate-pack,202,X86-0201,synthetic-demo,b6321df5d2a19679dfb665d87d708d72f8c773ef6c263d6abf3b263664067b96,retained_from_active_source,none
skyharbor-air,X86-0202,x86 server,none,DC-East (primary),Dell PowerEdge R760,,,aging,large,,,datasets/tenant-inputs/active/skyharbor-air/current/06_infrastructure_platforms.csv,,,,datasets/tenant-inputs/archive/skyharbor-air/consolidated-20260714/rich-substrate-pack/csv/infrastructure-estate.csv,rich-substrate-pack,203,X86-0202,synthetic-demo,b6321df5d2a19679dfb665d87d708d72f8c773ef6c263d6abf3b263664067b96,retained_from_active_source,none
skyharbor-air,X86-0203,x86 server,none,Colo-Hub-A,Dell PowerEdge R760,,,current,small,,,datasets/tenant-inputs/active/skyharbor-air/current/06_infrastructure_platforms.csv,,,,datasets/tenant-inputs/archive/skyharbor-air/consolidated-20260714/rich-substrate-pack/csv/infrastructure-estate.csv,rich-substrate-pack,204,X86-0203,synthetic-demo,b6321df5d2a19679dfb665d87d708d72f8c773ef6c263d6abf3b263664067b96,retained_from_active_source,none
skyharbor-air,X86-0204,x86 server,none,DC-West (DR),Dell PowerEdge R760,,,current,large,,,datasets/tenant-inputs/active/skyharbor-air/current/06_infrastructure_platforms.csv,,,,datasets/tenant-inputs/archive/skyharbor-air/consolidated-20260714/rich-substrate-pack/csv/infrastructure-estate.csv,rich-substrate-pack,205,X86-0204,synthetic-demo,b6321df5d2a19679dfb665d87d708d72f8c773ef6c263d6abf3b263664067b96,retained_from_active_source,none
skyharbor-air,X86-0205,x86 server,none,DC-West (DR),Dell PowerEdge R760,,,aging,xlarge,,,datasets/tenant-inputs/active/skyharbor-air/current/06_infrastructure_platforms.csv,,,,datasets/tenant-inputs/archive/skyharbor-air/consolidated-20260714/rich-substrate-pack/csv/infrastructure-estate.csv,rich-substrate-pack,206,X86-0205,synthetic-demo,b6321df5d2a19679dfb665d87d708d72f8c773ef6c263d6abf3b263664067b96,retained_from_active_source,none
skyharbor-air,X86-0206,x86 server,none,DC-East (primary),Dell PowerEdge R760,,,aging,xlarge,,,datasets/tenant-inputs/active/skyharbor-air/current/06_infrastructure_platforms.csv,,,,datasets/tenant-inputs/archive/skyharbor-air/consolidated-20260714/rich-substrate-pack/csv/infrastructure-estate.csv,rich-substrate-pack,207,X86-0206,synthetic-demo,b6321df5d2a19679dfb665d87d708d72f8c773ef6c263d6abf3b263664067b96,retained_from_active_source,none
skyharbor-air,X86-0207,x86 server,none,DC-East (primary),Dell PowerEdge R760,,,current,small,,,datasets/tenant-inputs/active/skyharbor-air/current/06_infrastructure_platforms.csv,,,,datasets/tenant-inputs/archive/skyharbor-air/consolidated-20260714/rich-substrate-pack/csv/infrastructure-estate.csv,rich-substrate-pack,208,X86-0207,synthetic-demo,b6321df5d2a19679dfb665d87d708d72f8c773ef6c263d6abf3b263664067b96,retained_from_active_source,none
skyharbor-air,X86-0208,x86 server,none,DC-East (primary),Dell PowerEdge R760,,,current,small,,,datasets/tenant-inputs/active/skyharbor-air/current/06_infrastructure_platforms.csv,,,,datasets/tenant-inputs/archive/skyharbor-air/consolidated-20260714/rich-substrate-pack/csv/infrastructure-estate.csv,rich-substrate-pack,209,X86-0208,synthetic-demo,b6321df5d2a19679dfb665d87d708d72f8c773ef6c263d6abf3b263664067b96,retained_from_active_source,none
skyharbor-air,X86-0209,x86 server,none,DC-West (DR),Dell PowerEdge R760,,,aging,xlarge,,,datasets/tenant-inputs/active/skyharbor-air/current/06_infrastructure_platforms.csv,,,,datasets/tenant-inputs/archive/skyharbor-air/consolidated-20260714/rich-substrate-pack/csv/infrastructure-estate.csv,rich-substrate-pack,210,X86-0209,synthetic-demo,b6321df5d2a19679dfb665d87d708d72f8c773ef6c263d6abf3b263664067b96,retained_from_active_source,none
skyharbor-air,X86-0210,x86 server,none,DC-East (primary),Dell PowerEdge R760,,,current,xlarge,,,datasets/tenant-inputs/active/skyharbor-air/current/06_infrastructure_platforms.csv,,,,datasets/tenant-inputs/archive/skyharbor-air/consolidated-20260714/rich-substrate-pack/csv/infrastructure-estate.csv,rich-substrate-pack,211,X86-0210,synthetic-demo,b6321df5d2a19679dfb665d87d708d72f8c773ef6c263d6abf3b263664067b96,retained_from_active_source,none
skyharbor-air,X86-0211,x86 server,none,Colo-Hub-A,Dell PowerEdge R760,,,current,small,,,datasets/tenant-inputs/active/skyharbor-air/current/06_infrastructure_platforms.csv,,,,datasets/tenant-inputs/archive/skyharbor-air/consolidated-20260714/rich-substrate-pack/csv/infrastructure-estate.csv,rich-substrate-pack,212,X86-0211,synthetic-demo,b6321df5d2a19679dfb665d87d708d72f8c773ef6c263d6abf3b263664067b96,retained_from_active_source,none
skyharbor-air,X86-0212,x86 server,none,DC-East (primary),Dell PowerEdge R760,,,aging,small,,,datasets/tenant-inputs/active/skyharbor-air/current/06_infrastructure_platforms.csv,,,,datasets/tenant-inputs/archive/skyharbor-air/consolidated-20260714/rich-substrate-pack/csv/infrastructure-estate.csv,rich-substrate-pack,213,X86-0212,synthetic-demo,b6321df5d2a19679dfb665d87d708d72f8c773ef6c263d6abf3b263664067b96,retained_from_active_source,none
skyharbor-air,X86-0213,x86 server,none,Colo-Hub-A,Dell PowerEdge R760,,,aging,small,,,datasets/tenant-inputs/active/skyharbor-air/current/06_infrastructure_platforms.csv,,,,datasets/tenant-inputs/archive/skyharbor-air/consolidated-20260714/rich-substrate-pack/csv/infrastructure-estate.csv,rich-substrate-pack,214,X86-0213,synthetic-demo,b6321df5d2a19679dfb665d87d708d72f8c773ef6c263d6abf3b263664067b96,retained_from_active_source,none
skyharbor-air,X86-0214,x86 server,none,Colo-Hub-A,Dell PowerEdge R760,,,aging,large,,,datasets/tenant-inputs/active/skyharbor-air/current/06_infrastructure_platforms.csv,,,,datasets/tenant-inputs/archive/skyharbor-air/consolidated-20260714/rich-substrate-pack/csv/infrastructure-estate.csv,rich-substrate-pack,215,X86-0214,synthetic-demo,b6321df5d2a19679dfb665d87d708d72f8c773ef6c263d6abf3b263664067b96,retained_from_active_source,none
skyharbor-air,X86-0215,x86 server,none,DC-East (primary),Dell PowerEdge R760,,,aging,medium,,,datasets/tenant-inputs/active/skyharbor-air/current/06_infrastructure_platforms.csv,,,,datasets/tenant-inputs/archive/skyharbor-air/consolidated-20260714/rich-substrate-pack/csv/infrastructure-estate.csv,rich-substrate-pack,216,X86-0215,synthetic-demo,b6321df5d2a19679dfb665d87d708d72f8c773ef6c263d6abf3b263664067b96,retained_from_active_source,none
skyharbor-air,X86-0216,x86 server,none,DC-East (primary),Dell PowerEdge R760,,,current,xlarge,,,datasets/tenant-inputs/active/skyharbor-air/current/06_infrastructure_platforms.csv,,,,datasets/tenant-inputs/archive/skyharbor-air/consolidated-20260714/rich-substrate-pack/csv/infrastructure-estate.csv,rich-substrate-pack,217,X86-0216,synthetic-demo,b6321df5d2a19679dfb665d87d708d72f8c773ef6c263d6abf3b263664067b96,retained_from_active_source,none
skyharbor-air,X86-0217,x86 server,none,DC-West (DR),Dell PowerEdge R760,,,current,medium,,,datasets/tenant-inputs/active/skyharbor-air/current/06_infrastructure_platforms.csv,,,,datasets/tenant-inputs/archive/skyharbor-air/consolidated-20260714/rich-substrate-pack/csv/infrastructure-estate.csv,rich-substrate-pack,218,X86-0217,synthetic-demo,b6321df5d2a19679dfb665d87d708d72f8c773ef6c263d6abf3b263664067b96,retained_from_active_source,none
skyharbor-air,X86-0218,x86 server,none,DC-East (primary),Dell PowerEdge R760,,,current,small,,,datasets/tenant-inputs/active/skyharbor-air/current/06_infrastructure_platforms.csv,,,,datasets/tenant-inputs/archive/skyharbor-air/consolidated-20260714/rich-substrate-pack/csv/infrastructure-estate.csv,rich-substrate-pack,219,X86-0218,synthetic-demo,b6321df5d2a19679dfb665d87d708d72f8c773ef6c263d6abf3b263664067b96,retained_from_active_source,none
skyharbor-air,X86-0219,x86 server,none,DC-West (DR),Dell PowerEdge R760,,,current,large,,,datasets/tenant-inputs/active/skyharbor-air/current/06_infrastructure_platforms.csv,,,,datasets/tenant-inputs/archive/skyharbor-air/consolidated-20260714/rich-substrate-pack/csv/infrastructure-estate.csv,rich-substrate-pack,220,X86-0219,synthetic-demo,b6321df5d2a19679dfb665d87d708d72f8c773ef6c263d6abf3b263664067b96,retained_from_active_source,none
skyharbor-air,X86-0220,x86 server,none,DC-East (primary),Dell PowerEdge R760,,,aging,large,,,datasets/tenant-inputs/active/skyharbor-air/current/06_infrastructure_platforms.csv,,,,datasets/tenant-inputs/archive/skyharbor-air/consolidated-20260714/rich-substrate-pack/csv/infrastructure-estate.csv,rich-substrate-pack,221,X86-0220,synthetic-demo,b6321df5d2a19679dfb665d87d708d72f8c773ef6c263d6abf3b263664067b96,retained_from_active_source,none
skyharbor-air,X86-0221,x86 server,none,DC-East (primary),Dell PowerEdge R760,,,current,large,,,datasets/tenant-inputs/active/skyharbor-air/current/06_infrastructure_platforms.csv,,,,datasets/tenant-inputs/archive/skyharbor-air/consolidated-20260714/rich-substrate-pack/csv/infrastructure-estate.csv,rich-substrate-pack,222,X86-0221,synthetic-demo,b6321df5d2a19679dfb665d87d708d72f8c773ef6c263d6abf3b263664067b96,retained_from_active_source,none
skyharbor-air,X86-0222,x86 server,none,DC-East (primary),Dell PowerEdge R760,,,current,medium,,,datasets/tenant-inputs/active/skyharbor-air/current/06_infrastructure_platforms.csv,,,,datasets/tenant-inputs/archive/skyharbor-air/consolidated-20260714/rich-substrate-pack/csv/infrastructure-estate.csv,rich-substrate-pack,223,X86-0222,synthetic-demo,b6321df5d2a19679dfb665d87d708d72f8c773ef6c263d6abf3b263664067b96,retained_from_active_source,none
skyharbor-air,X86-0223,x86 server,none,DC-East (primary),Dell PowerEdge R760,,,current,xlarge,,,datasets/tenant-inputs/active/skyharbor-air/current/06_infrastructure_platforms.csv,,,,datasets/tenant-inputs/archive/skyharbor-air/consolidated-20260714/rich-substrate-pack/csv/infrastructure-estate.csv,rich-substrate-pack,224,X86-0223,synthetic-demo,b6321df5d2a19679dfb665d87d708d72f8c773ef6c263d6abf3b263664067b96,retained_from_active_source,none
skyharbor-air,X86-0224,x86 server,none,DC-West (DR),Dell PowerEdge R760,,,aging,large,,,datasets/tenant-inputs/active/skyharbor-air/current/06_infrastructure_platforms.csv,,,,datasets/tenant-inputs/archive/skyharbor-air/consolidated-20260714/rich-substrate-pack/csv/infrastructure-estate.csv,rich-substrate-pack,225,X86-0224,synthetic-demo,b6321df5d2a19679dfb665d87d708d72f8c773ef6c263d6abf3b263664067b96,retained_from_active_source,none
skyharbor-air,X86-0225,x86 server,none,DC-East (primary),Dell PowerEdge R760,,,current,large,,,datasets/tenant-inputs/active/skyharbor-air/current/06_infrastructure_platforms.csv,,,,datasets/tenant-inputs/archive/skyharbor-air/consolidated-20260714/rich-substrate-pack/csv/infrastructure-estate.csv,rich-substrate-pack,226,X86-0225,synthetic-demo,b6321df5d2a19679dfb665d87d708d72f8c773ef6c263d6abf3b263664067b96,retained_from_active_source,none
skyharbor-air,X86-0226,x86 server,none,Colo-Hub-A,Dell PowerEdge R760,,,current,xlarge,,,datasets/tenant-inputs/active/skyharbor-air/current/06_infrastructure_platforms.csv,,,,datasets/tenant-inputs/archive/skyharbor-air/consolidated-20260714/rich-substrate-pack/csv/infrastructure-estate.csv,rich-substrate-pack,227,X86-0226,synthetic-demo,b6321df5d2a19679dfb665d87d708d72f8c773ef6c263d6abf3b263664067b96,retained_from_active_source,none
skyharbor-air,X86-0227,x86 server,none,Colo-Hub-A,Dell PowerEdge R760,,,current,xlarge,,,datasets/tenant-inputs/active/skyharbor-air/current/06_infrastructure_platforms.csv,,,,datasets/tenant-inputs/archive/skyharbor-air/consolidated-20260714/rich-substrate-pack/csv/infrastructure-estate.csv,rich-substrate-pack,228,X86-0227,synthetic-demo,b6321df5d2a19679dfb665d87d708d72f8c773ef6c263d6abf3b263664067b96,retained_from_active_source,none
skyharbor-air,X86-0228,x86 server,none,Colo-Hub-A,Dell PowerEdge R760,,,current,xlarge,,,datasets/tenant-inputs/active/skyharbor-air/current/06_infrastructure_platforms.csv,,,,datasets/tenant-inputs/archive/skyharbor-air/consolidated-20260714/rich-substrate-pack/csv/infrastructure-estate.csv,rich-substrate-pack,229,X86-0228,synthetic-demo,b6321df5d2a19679dfb665d87d708d72f8c773ef6c263d6abf3b263664067b96,retained_from_active_source,none
skyharbor-air,X86-0229,x86 server,none,DC-East (primary),Dell PowerEdge R760,,,current,xlarge,,,datasets/tenant-inputs/active/skyharbor-air/current/06_infrastructure_platforms.csv,,,,datasets/tenant-inputs/archive/skyharbor-air/consolidated-20260714/rich-substrate-pack/csv/infrastructure-estate.csv,rich-substrate-pack,230,X86-0229,synthetic-demo,b6321df5d2a19679dfb665d87d708d72f8c773ef6c263d6abf3b263664067b96,retained_from_active_source,none
skyharbor-air,X86-0230,x86 server,none,Colo-Hub-A,Dell PowerEdge R760,,,current,xlarge,,,datasets/tenant-inputs/active/skyharbor-air/current/06_infrastructure_platforms.csv,,,,datasets/tenant-inputs/archive/skyharbor-air/consolidated-20260714/rich-substrate-pack/csv/infrastructure-estate.csv,rich-substrate-pack,231,X86-0230,synthetic-demo,b6321df5d2a19679dfb665d87d708d72f8c773ef6c263d6abf3b263664067b96,retained_from_active_source,none
skyharbor-air,X86-0231,x86 server,none,DC-West (DR),Dell PowerEdge R760,,,aging,small,,,datasets/tenant-inputs/active/skyharbor-air/current/06_infrastructure_platforms.csv,,,,datasets/tenant-inputs/archive/skyharbor-air/consolidated-20260714/rich-substrate-pack/csv/infrastructure-estate.csv,rich-substrate-pack,232,X86-0231,synthetic-demo,b6321df5d2a19679dfb665d87d708d72f8c773ef6c263d6abf3b263664067b96,retained_from_active_source,none
skyharbor-air,X86-0232,x86 server,none,DC-East (primary),Dell PowerEdge R760,,,current,xlarge,,,datasets/tenant-inputs/active/skyharbor-air/current/06_infrastructure_platforms.csv,,,,datasets/tenant-inputs/archive/skyharbor-air/consolidated-20260714/rich-substrate-pack/csv/infrastructure-estate.csv,rich-substrate-pack,233,X86-0232,synthetic-demo,b6321df5d2a19679dfb665d87d708d72f8c773ef6c263d6abf3b263664067b96,retained_from_active_source,none
skyharbor-air,X86-0233,x86 server,none,DC-East (primary),Dell PowerEdge R760,,,current,small,,,datasets/tenant-inputs/active/skyharbor-air/current/06_infrastructure_platforms.csv,,,,datasets/tenant-inputs/archive/skyharbor-air/consolidated-20260714/rich-substrate-pack/csv/infrastructure-estate.csv,rich-substrate-pack,234,X86-0233,synthetic-demo,b6321df5d2a19679dfb665d87d708d72f8c773ef6c263d6abf3b263664067b96,retained_from_active_source,none
skyharbor-air,X86-0234,x86 server,none,Colo-Hub-A,Dell PowerEdge R760,,,current,large,,,datasets/tenant-inputs/active/skyharbor-air/current/06_infrastructure_platforms.csv,,,,datasets/tenant-inputs/archive/skyharbor-air/consolidated-20260714/rich-substrate-pack/csv/infrastructure-estate.csv,rich-substrate-pack,235,X86-0234,synthetic-demo,b6321df5d2a19679dfb665d87d708d72f8c773ef6c263d6abf3b263664067b96,retained_from_active_source,none
skyharbor-air,X86-0235,x86 server,none,DC-West (DR),Dell PowerEdge R760,,,current,xlarge,,,datasets/tenant-inputs/active/skyharbor-air/current/06_infrastructure_platforms.csv,,,,datasets/tenant-inputs/archive/skyharbor-air/consolidated-20260714/rich-substrate-pack/csv/infrastructure-estate.csv,rich-substrate-pack,236,X86-0235,synthetic-demo,b6321df5d2a19679dfb665d87d708d72f8c773ef6c263d6abf3b263664067b96,retained_from_active_source,none
skyharbor-air,X86-0236,x86 server,none,Colo-Hub-A,Dell PowerEdge R760,,,current,large,,,datasets/tenant-inputs/active/skyharbor-air/current/06_infrastructure_platforms.csv,,,,datasets/tenant-inputs/archive/skyharbor-air/consolidated-20260714/rich-substrate-pack/csv/infrastructure-estate.csv,rich-substrate-pack,237,X86-0236,synthetic-demo,b6321df5d2a19679dfb665d87d708d72f8c773ef6c263d6abf3b263664067b96,retained_from_active_source,none
skyharbor-air,X86-0237,x86 server,none,DC-East (primary),Dell PowerEdge R760,,,aging,medium,,,datasets/tenant-inputs/active/skyharbor-air/current/06_infrastructure_platforms.csv,,,,datasets/tenant-inputs/archive/skyharbor-air/consolidated-20260714/rich-substrate-pack/csv/infrastructure-estate.csv,rich-substrate-pack,238,X86-0237,synthetic-demo,b6321df5d2a19679dfb665d87d708d72f8c773ef6c263d6abf3b263664067b96,retained_from_active_source,none
skyharbor-air,X86-0238,x86 server,none,DC-East (primary),Dell PowerEdge R760,,,current,medium,,,datasets/tenant-inputs/active/skyharbor-air/current/06_infrastructure_platforms.csv,,,,datasets/tenant-inputs/archive/skyharbor-air/consolidated-20260714/rich-substrate-pack/csv/infrastructure-estate.csv,rich-substrate-pack,239,X86-0238,synthetic-demo,b6321df5d2a19679dfb665d87d708d72f8c773ef6c263d6abf3b263664067b96,retained_from_active_source,none
skyharbor-air,X86-0239,x86 server,none,DC-West (DR),Dell PowerEdge R760,,,current,medium,,,datasets/tenant-inputs/active/skyharbor-air/current/06_infrastructure_platforms.csv,,,,datasets/tenant-inputs/archive/skyharbor-air/consolidated-20260714/rich-substrate-pack/csv/infrastructure-estate.csv,rich-substrate-pack,240,X86-0239,synthetic-demo,b6321df5d2a19679dfb665d87d708d72f8c773ef6c263d6abf3b263664067b96,retained_from_active_source,none
skyharbor-air,X86-0240,x86 server,none,DC-East (primary),Dell PowerEdge R760,,,aging,large,,,datasets/tenant-inputs/active/skyharbor-air/current/06_infrastructure_platforms.csv,,,,datasets/tenant-inputs/archive/skyharbor-air/consolidated-20260714/rich-substrate-pack/csv/infrastructure-estate.csv,rich-substrate-pack,241,X86-0240,synthetic-demo,b6321df5d2a19679dfb665d87d708d72f8c773ef6c263d6abf3b263664067b96,retained_from_active_source,none
