tenant_key,client_display_name,v6_contract_version,business_object_family,record_id,record_name,source_system,source_owner,source_basis,source_file,source_row_number,as_of_date,period_start,period_end,refresh_frequency,confidence,synthetic_demo_flag,data_sensitivity,required_for_surfaces,allowed_answer_types,not_allowed_claims,known_gaps,created_at,updated_at,evidence_id,evidence_title,evidence_type,source_location,evidence_owner,evidence_confidence
skyharbor-air,Airline Demo,v6.0,evidence_source,EVID-SHA-0133,evidence_source record,v4_synthetic_pack,data_thin:source_owner_missing,synthetic_demo,ai-control-tower/T10_evidence-items.csv,43,2026-06-18,2026-01-01,2026-06-18,static_snapshot,medium,synthetic_demo,confidential,Home|Intelligence|Tower|Moves|Source,citation|source_lineage|confidence|gap,unsupported_fact|cross_tenant_claim|claim_beyond_source_confidence,data_thin:source_owner_missing|data_thin:source_location_missing|data_thin:evidence_owner_missing,2026-06-28T00:00:00Z,2026-06-28T00:00:00Z,EVID-SHA-0133,evidence_source record,source_reference,data_thin:source_location_missing,data_thin:evidence_owner_missing,medium
skyharbor-air,Airline Demo,v6.0,evidence_source,EVID-SHA-0134,evidence_source record,v4_synthetic_pack,data_thin:source_owner_missing,synthetic_demo,ai-control-tower/T10_evidence-items.csv,44,2026-06-18,2026-01-01,2026-06-18,static_snapshot,medium,synthetic_demo,confidential,Home|Intelligence|Tower|Moves|Source,citation|source_lineage|confidence|gap,unsupported_fact|cross_tenant_claim|claim_beyond_source_confidence,data_thin:source_owner_missing|data_thin:source_location_missing|data_thin:evidence_owner_missing,2026-06-28T00:00:00Z,2026-06-28T00:00:00Z,EVID-SHA-0134,evidence_source record,source_reference,data_thin:source_location_missing,data_thin:evidence_owner_missing,medium
skyharbor-air,Airline Demo,v6.0,evidence_source,EVID-SHA-0135,evidence_source record,v4_synthetic_pack,data_thin:source_owner_missing,synthetic_demo,ai-control-tower/T10_evidence-items.csv,45,2026-06-18,2026-01-01,2026-06-18,static_snapshot,medium,synthetic_demo,confidential,Home|Intelligence|Tower|Moves|Source,citation|source_lineage|confidence|gap,unsupported_fact|cross_tenant_claim|claim_beyond_source_confidence,data_thin:source_owner_missing|data_thin:source_location_missing|data_thin:evidence_owner_missing,2026-06-28T00:00:00Z,2026-06-28T00:00:00Z,EVID-SHA-0135,evidence_source record,source_reference,data_thin:source_location_missing,data_thin:evidence_owner_missing,medium
skyharbor-air,Airline Demo,v6.0,evidence_source,EVID-SHA-0136,evidence_source record,v4_synthetic_pack,data_thin:source_owner_missing,synthetic_demo,ai-control-tower/T10_evidence-items.csv,46,2026-06-18,2026-01-01,2026-06-18,static_snapshot,medium,synthetic_demo,confidential,Home|Intelligence|Tower|Moves|Source,citation|source_lineage|confidence|gap,unsupported_fact|cross_tenant_claim|claim_beyond_source_confidence,data_thin:source_owner_missing|data_thin:source_location_missing|data_thin:evidence_owner_missing,2026-06-28T00:00:00Z,2026-06-28T00:00:00Z,EVID-SHA-0136,evidence_source record,source_reference,data_thin:source_location_missing,data_thin:evidence_owner_missing,medium
skyharbor-air,Airline Demo,v6.0,evidence_source,EVID-SHA-0137,evidence_source record,v4_synthetic_pack,data_thin:source_owner_missing,synthetic_demo,ai-control-tower/T10_evidence-items.csv,47,2026-06-18,2026-01-01,2026-06-18,static_snapshot,medium,synthetic_demo,confidential,Home|Intelligence|Tower|Moves|Source,citation|source_lineage|confidence|gap,unsupported_fact|cross_tenant_claim|claim_beyond_source_confidence,data_thin:source_owner_missing|data_thin:source_location_missing|data_thin:evidence_owner_missing,2026-06-28T00:00:00Z,2026-06-28T00:00:00Z,EVID-SHA-0137,evidence_source record,source_reference,data_thin:source_location_missing,data_thin:evidence_owner_missing,medium
skyharbor-air,Airline Demo,v6.0,evidence_source,EVID-SHA-0138,evidence_source record,v4_synthetic_pack,data_thin:source_owner_missing,synthetic_demo,ai-control-tower/T10_evidence-items.csv,48,2026-06-18,2026-01-01,2026-06-18,static_snapshot,medium,synthetic_demo,confidential,Home|Intelligence|Tower|Moves|Source,citation|source_lineage|confidence|gap,unsupported_fact|cross_tenant_claim|claim_beyond_source_confidence,data_thin:source_owner_missing|data_thin:source_location_missing|data_thin:evidence_owner_missing,2026-06-28T00:00:00Z,2026-06-28T00:00:00Z,EVID-SHA-0138,evidence_source record,source_reference,data_thin:source_location_missing,data_thin:evidence_owner_missing,medium
skyharbor-air,Airline Demo,v6.0,evidence_source,EVID-SHA-0139,evidence_source record,v4_synthetic_pack,data_thin:source_owner_missing,synthetic_demo,ai-control-tower/T10_evidence-items.csv,49,2026-06-18,2026-01-01,2026-06-18,static_snapshot,medium,synthetic_demo,confidential,Home|Intelligence|Tower|Moves|Source,citation|source_lineage|confidence|gap,unsupported_fact|cross_tenant_claim|claim_beyond_source_confidence,data_thin:source_owner_missing|data_thin:source_location_missing|data_thin:evidence_owner_missing,2026-06-28T00:00:00Z,2026-06-28T00:00:00Z,EVID-SHA-0139,evidence_source record,source_reference,data_thin:source_location_missing,data_thin:evidence_owner_missing,medium
skyharbor-air,Airline Demo,v6.0,evidence_source,EVID-SHA-0140,evidence_source record,v4_synthetic_pack,data_thin:source_owner_missing,synthetic_demo,ai-control-tower/T10_evidence-items.csv,50,2026-06-18,2026-01-01,2026-06-18,static_snapshot,medium,synthetic_demo,confidential,Home|Intelligence|Tower|Moves|Source,citation|source_lineage|confidence|gap,unsupported_fact|cross_tenant_claim|claim_beyond_source_confidence,data_thin:source_owner_missing|data_thin:source_location_missing|data_thin:evidence_owner_missing,2026-06-28T00:00:00Z,2026-06-28T00:00:00Z,EVID-SHA-0140,evidence_source record,source_reference,data_thin:source_location_missing,data_thin:evidence_owner_missing,medium
skyharbor-air,Airline Demo,v6.0,evidence_source,EVID-SHA-0141,evidence_source record,v4_synthetic_pack,data_thin:source_owner_missing,synthetic_demo,ai-control-tower/T10_evidence-items.csv,51,2026-06-18,2026-01-01,2026-06-18,static_snapshot,medium,synthetic_demo,confidential,Home|Intelligence|Tower|Moves|Source,citation|source_lineage|confidence|gap,unsupported_fact|cross_tenant_claim|claim_beyond_source_confidence,data_thin:source_owner_missing|data_thin:source_location_missing|data_thin:evidence_owner_missing,2026-06-28T00:00:00Z,2026-06-28T00:00:00Z,EVID-SHA-0141,evidence_source record,source_reference,data_thin:source_location_missing,data_thin:evidence_owner_missing,medium
skyharbor-air,Airline Demo,v6.0,evidence_source,EVID-SHA-0142,evidence_source record,v4_synthetic_pack,data_thin:source_owner_missing,synthetic_demo,ai-control-tower/T10_evidence-items.csv,52,2026-06-18,2026-01-01,2026-06-18,static_snapshot,medium,synthetic_demo,confidential,Home|Intelligence|Tower|Moves|Source,citation|source_lineage|confidence|gap,unsupported_fact|cross_tenant_claim|claim_beyond_source_confidence,data_thin:source_owner_missing|data_thin:source_location_missing|data_thin:evidence_owner_missing,2026-06-28T00:00:00Z,2026-06-28T00:00:00Z,EVID-SHA-0142,evidence_source record,source_reference,data_thin:source_location_missing,data_thin:evidence_owner_missing,medium
skyharbor-air,Airline Demo,v6.0,evidence_source,EVID-SHA-0143,evidence_source record,v4_synthetic_pack,data_thin:source_owner_missing,synthetic_demo,ai-control-tower/T10_evidence-items.csv,53,2026-06-18,2026-01-01,2026-06-18,static_snapshot,medium,synthetic_demo,confidential,Home|Intelligence|Tower|Moves|Source,citation|source_lineage|confidence|gap,unsupported_fact|cross_tenant_claim|claim_beyond_source_confidence,data_thin:source_owner_missing|data_thin:source_location_missing|data_thin:evidence_owner_missing,2026-06-28T00:00:00Z,2026-06-28T00:00:00Z,EVID-SHA-0143,evidence_source record,source_reference,data_thin:source_location_missing,data_thin:evidence_owner_missing,medium
skyharbor-air,Airline Demo,v6.0,evidence_source,EVID-SHA-0144,evidence_source record,v4_synthetic_pack,data_thin:source_owner_missing,synthetic_demo,ai-control-tower/T10_evidence-items.csv,54,2026-06-18,2026-01-01,2026-06-18,static_snapshot,medium,synthetic_demo,confidential,Home|Intelligence|Tower|Moves|Source,citation|source_lineage|confidence|gap,unsupported_fact|cross_tenant_claim|claim_beyond_source_confidence,data_thin:source_owner_missing|data_thin:source_location_missing|data_thin:evidence_owner_missing,2026-06-28T00:00:00Z,2026-06-28T00:00:00Z,EVID-SHA-0144,evidence_source record,source_reference,data_thin:source_location_missing,data_thin:evidence_owner_missing,medium
skyharbor-air,Airline Demo,v6.0,evidence_source,EVID-SHA-0145,evidence_source record,v4_synthetic_pack,data_thin:source_owner_missing,synthetic_demo,ai-control-tower/T10_evidence-items.csv,55,2026-06-18,2026-01-01,2026-06-18,static_snapshot,medium,synthetic_demo,confidential,Home|Intelligence|Tower|Moves|Source,citation|source_lineage|confidence|gap,unsupported_fact|cross_tenant_claim|claim_beyond_source_confidence,data_thin:source_owner_missing|data_thin:source_location_missing|data_thin:evidence_owner_missing,2026-06-28T00:00:00Z,2026-06-28T00:00:00Z,EVID-SHA-0145,evidence_source record,source_reference,data_thin:source_location_missing,data_thin:evidence_owner_missing,medium
skyharbor-air,Airline Demo,v6.0,evidence_source,EVID-SHA-0146,evidence_source record,v4_synthetic_pack,data_thin:source_owner_missing,synthetic_demo,ai-control-tower/T10_evidence-items.csv,56,2026-06-18,2026-01-01,2026-06-18,static_snapshot,medium,synthetic_demo,confidential,Home|Intelligence|Tower|Moves|Source,citation|source_lineage|confidence|gap,unsupported_fact|cross_tenant_claim|claim_beyond_source_confidence,data_thin:source_owner_missing|data_thin:source_location_missing|data_thin:evidence_owner_missing,2026-06-28T00:00:00Z,2026-06-28T00:00:00Z,EVID-SHA-0146,evidence_source record,source_reference,data_thin:source_location_missing,data_thin:evidence_owner_missing,medium
skyharbor-air,Airline Demo,v6.0,evidence_source,EVID-SHA-0147,evidence_source record,v4_synthetic_pack,data_thin:source_owner_missing,synthetic_demo,ai-control-tower/T10_evidence-items.csv,57,2026-06-18,2026-01-01,2026-06-18,static_snapshot,medium,synthetic_demo,confidential,Home|Intelligence|Tower|Moves|Source,citation|source_lineage|confidence|gap,unsupported_fact|cross_tenant_claim|claim_beyond_source_confidence,data_thin:source_owner_missing|data_thin:source_location_missing|data_thin:evidence_owner_missing,2026-06-28T00:00:00Z,2026-06-28T00:00:00Z,EVID-SHA-0147,evidence_source record,source_reference,data_thin:source_location_missing,data_thin:evidence_owner_missing,medium
skyharbor-air,Airline Demo,v6.0,evidence_source,EVID-SHA-0148,evidence_source record,v4_synthetic_pack,data_thin:source_owner_missing,synthetic_demo,ai-control-tower/T10_evidence-items.csv,58,2026-06-18,2026-01-01,2026-06-18,static_snapshot,medium,synthetic_demo,confidential,Home|Intelligence|Tower|Moves|Source,citation|source_lineage|confidence|gap,unsupported_fact|cross_tenant_claim|claim_beyond_source_confidence,data_thin:source_owner_missing|data_thin:source_location_missing|data_thin:evidence_owner_missing,2026-06-28T00:00:00Z,2026-06-28T00:00:00Z,EVID-SHA-0148,evidence_source record,source_reference,data_thin:source_location_missing,data_thin:evidence_owner_missing,medium
skyharbor-air,Airline Demo,v6.0,evidence_source,EVID-SHA-0149,evidence_source record,v4_synthetic_pack,data_thin:source_owner_missing,synthetic_demo,ai-control-tower/T10_evidence-items.csv,59,2026-06-18,2026-01-01,2026-06-18,static_snapshot,medium,synthetic_demo,confidential,Home|Intelligence|Tower|Moves|Source,citation|source_lineage|confidence|gap,unsupported_fact|cross_tenant_claim|claim_beyond_source_confidence,data_thin:source_owner_missing|data_thin:source_location_missing|data_thin:evidence_owner_missing,2026-06-28T00:00:00Z,2026-06-28T00:00:00Z,EVID-SHA-0149,evidence_source record,source_reference,data_thin:source_location_missing,data_thin:evidence_owner_missing,medium
skyharbor-air,Airline Demo,v6.0,evidence_source,EVID-SHA-0150,evidence_source record,v4_synthetic_pack,data_thin:source_owner_missing,synthetic_demo,ai-control-tower/T10_evidence-items.csv,60,2026-06-18,2026-01-01,2026-06-18,static_snapshot,medium,synthetic_demo,confidential,Home|Intelligence|Tower|Moves|Source,citation|source_lineage|confidence|gap,unsupported_fact|cross_tenant_claim|claim_beyond_source_confidence,data_thin:source_owner_missing|data_thin:source_location_missing|data_thin:evidence_owner_missing,2026-06-28T00:00:00Z,2026-06-28T00:00:00Z,EVID-SHA-0150,evidence_source record,source_reference,data_thin:source_location_missing,data_thin:evidence_owner_missing,medium
skyharbor-air,Airline Demo,v6.0,evidence_source,EVID-SHA-0151,evidence_source record,v4_synthetic_pack,data_thin:source_owner_missing,synthetic_demo,ai-control-tower/T10_evidence-items.csv,61,2026-06-18,2026-01-01,2026-06-18,static_snapshot,medium,synthetic_demo,confidential,Home|Intelligence|Tower|Moves|Source,citation|source_lineage|confidence|gap,unsupported_fact|cross_tenant_claim|claim_beyond_source_confidence,data_thin:source_owner_missing|data_thin:source_location_missing|data_thin:evidence_owner_missing,2026-06-28T00:00:00Z,2026-06-28T00:00:00Z,EVID-SHA-0151,evidence_source record,source_reference,data_thin:source_location_missing,data_thin:evidence_owner_missing,medium
skyharbor-air,Airline Demo,v6.0,evidence_source,EVID-SHA-0152,evidence_source record,v4_synthetic_pack,data_thin:source_owner_missing,synthetic_demo,ai-control-tower/T10_evidence-items.csv,62,2026-06-18,2026-01-01,2026-06-18,static_snapshot,medium,synthetic_demo,confidential,Home|Intelligence|Tower|Moves|Source,citation|source_lineage|confidence|gap,unsupported_fact|cross_tenant_claim|claim_beyond_source_confidence,data_thin:source_owner_missing|data_thin:source_location_missing|data_thin:evidence_owner_missing,2026-06-28T00:00:00Z,2026-06-28T00:00:00Z,EVID-SHA-0152,evidence_source record,source_reference,data_thin:source_location_missing,data_thin:evidence_owner_missing,medium
skyharbor-air,Airline Demo,v6.0,evidence_source,EVID-SHA-0153,evidence_source record,v4_synthetic_pack,data_thin:source_owner_missing,synthetic_demo,ai-control-tower/T10_evidence-items.csv,63,2026-06-18,2026-01-01,2026-06-18,static_snapshot,medium,synthetic_demo,confidential,Home|Intelligence|Tower|Moves|Source,citation|source_lineage|confidence|gap,unsupported_fact|cross_tenant_claim|claim_beyond_source_confidence,data_thin:source_owner_missing|data_thin:source_location_missing|data_thin:evidence_owner_missing,2026-06-28T00:00:00Z,2026-06-28T00:00:00Z,EVID-SHA-0153,evidence_source record,source_reference,data_thin:source_location_missing,data_thin:evidence_owner_missing,medium
skyharbor-air,Airline Demo,v6.0,evidence_source,EVID-SHA-0154,evidence_source record,v4_synthetic_pack,data_thin:source_owner_missing,synthetic_demo,ai-control-tower/T10_evidence-items.csv,64,2026-06-18,2026-01-01,2026-06-18,static_snapshot,medium,synthetic_demo,confidential,Home|Intelligence|Tower|Moves|Source,citation|source_lineage|confidence|gap,unsupported_fact|cross_tenant_claim|claim_beyond_source_confidence,data_thin:source_owner_missing|data_thin:source_location_missing|data_thin:evidence_owner_missing,2026-06-28T00:00:00Z,2026-06-28T00:00:00Z,EVID-SHA-0154,evidence_source record,source_reference,data_thin:source_location_missing,data_thin:evidence_owner_missing,medium
skyharbor-air,Airline Demo,v6.0,evidence_source,EVID-SHA-0155,evidence_source record,v4_synthetic_pack,data_thin:source_owner_missing,synthetic_demo,ai-control-tower/T10_evidence-items.csv,65,2026-06-18,2026-01-01,2026-06-18,static_snapshot,medium,synthetic_demo,confidential,Home|Intelligence|Tower|Moves|Source,citation|source_lineage|confidence|gap,unsupported_fact|cross_tenant_claim|claim_beyond_source_confidence,data_thin:source_owner_missing|data_thin:source_location_missing|data_thin:evidence_owner_missing,2026-06-28T00:00:00Z,2026-06-28T00:00:00Z,EVID-SHA-0155,evidence_source record,source_reference,data_thin:source_location_missing,data_thin:evidence_owner_missing,medium
skyharbor-air,Airline Demo,v6.0,evidence_source,EVID-SHA-0156,evidence_source record,v4_synthetic_pack,data_thin:source_owner_missing,synthetic_demo,ai-control-tower/T10_evidence-items.csv,66,2026-06-18,2026-01-01,2026-06-18,static_snapshot,medium,synthetic_demo,confidential,Home|Intelligence|Tower|Moves|Source,citation|source_lineage|confidence|gap,unsupported_fact|cross_tenant_claim|claim_beyond_source_confidence,data_thin:source_owner_missing|data_thin:source_location_missing|data_thin:evidence_owner_missing,2026-06-28T00:00:00Z,2026-06-28T00:00:00Z,EVID-SHA-0156,evidence_source record,source_reference,data_thin:source_location_missing,data_thin:evidence_owner_missing,medium
skyharbor-air,Airline Demo,v6.0,evidence_source,EVID-SHA-0157,evidence_source record,v4_synthetic_pack,data_thin:source_owner_missing,synthetic_demo,ai-control-tower/T10_evidence-items.csv,67,2026-06-18,2026-01-01,2026-06-18,static_snapshot,medium,synthetic_demo,confidential,Home|Intelligence|Tower|Moves|Source,citation|source_lineage|confidence|gap,unsupported_fact|cross_tenant_claim|claim_beyond_source_confidence,data_thin:source_owner_missing|data_thin:source_location_missing|data_thin:evidence_owner_missing,2026-06-28T00:00:00Z,2026-06-28T00:00:00Z,EVID-SHA-0157,evidence_source record,source_reference,data_thin:source_location_missing,data_thin:evidence_owner_missing,medium
skyharbor-air,Airline Demo,v6.0,evidence_source,EVID-SHA-0158,evidence_source record,v4_synthetic_pack,data_thin:source_owner_missing,synthetic_demo,ai-control-tower/T10_evidence-items.csv,68,2026-06-18,2026-01-01,2026-06-18,static_snapshot,medium,synthetic_demo,confidential,Home|Intelligence|Tower|Moves|Source,citation|source_lineage|confidence|gap,unsupported_fact|cross_tenant_claim|claim_beyond_source_confidence,data_thin:source_owner_missing|data_thin:source_location_missing|data_thin:evidence_owner_missing,2026-06-28T00:00:00Z,2026-06-28T00:00:00Z,EVID-SHA-0158,evidence_source record,source_reference,data_thin:source_location_missing,data_thin:evidence_owner_missing,medium
skyharbor-air,Airline Demo,v6.0,evidence_source,EVID-SHA-0159,evidence_source record,v4_synthetic_pack,data_thin:source_owner_missing,synthetic_demo,ai-control-tower/T10_evidence-items.csv,69,2026-06-18,2026-01-01,2026-06-18,static_snapshot,medium,synthetic_demo,confidential,Home|Intelligence|Tower|Moves|Source,citation|source_lineage|confidence|gap,unsupported_fact|cross_tenant_claim|claim_beyond_source_confidence,data_thin:source_owner_missing|data_thin:source_location_missing|data_thin:evidence_owner_missing,2026-06-28T00:00:00Z,2026-06-28T00:00:00Z,EVID-SHA-0159,evidence_source record,source_reference,data_thin:source_location_missing,data_thin:evidence_owner_missing,medium
skyharbor-air,Airline Demo,v6.0,evidence_source,EVID-SHA-0160,evidence_source record,v4_synthetic_pack,data_thin:source_owner_missing,synthetic_demo,ai-control-tower/T10_evidence-items.csv,70,2026-06-18,2026-01-01,2026-06-18,static_snapshot,medium,synthetic_demo,confidential,Home|Intelligence|Tower|Moves|Source,citation|source_lineage|confidence|gap,unsupported_fact|cross_tenant_claim|claim_beyond_source_confidence,data_thin:source_owner_missing|data_thin:source_location_missing|data_thin:evidence_owner_missing,2026-06-28T00:00:00Z,2026-06-28T00:00:00Z,EVID-SHA-0160,evidence_source record,source_reference,data_thin:source_location_missing,data_thin:evidence_owner_missing,medium
skyharbor-air,Airline Demo,v6.0,evidence_source,EVID-SHA-0161,evidence_source record,v4_synthetic_pack,data_thin:source_owner_missing,synthetic_demo,ai-control-tower/T10_evidence-items.csv,71,2026-06-18,2026-01-01,2026-06-18,static_snapshot,medium,synthetic_demo,confidential,Home|Intelligence|Tower|Moves|Source,citation|source_lineage|confidence|gap,unsupported_fact|cross_tenant_claim|claim_beyond_source_confidence,data_thin:source_owner_missing|data_thin:source_location_missing|data_thin:evidence_owner_missing,2026-06-28T00:00:00Z,2026-06-28T00:00:00Z,EVID-SHA-0161,evidence_source record,source_reference,data_thin:source_location_missing,data_thin:evidence_owner_missing,medium
skyharbor-air,Airline Demo,v6.0,evidence_source,EVID-SHA-0162,evidence_source record,v4_synthetic_pack,data_thin:source_owner_missing,synthetic_demo,ai-control-tower/T10_evidence-items.csv,72,2026-06-18,2026-01-01,2026-06-18,static_snapshot,medium,synthetic_demo,confidential,Home|Intelligence|Tower|Moves|Source,citation|source_lineage|confidence|gap,unsupported_fact|cross_tenant_claim|claim_beyond_source_confidence,data_thin:source_owner_missing|data_thin:source_location_missing|data_thin:evidence_owner_missing,2026-06-28T00:00:00Z,2026-06-28T00:00:00Z,EVID-SHA-0162,evidence_source record,source_reference,data_thin:source_location_missing,data_thin:evidence_owner_missing,medium
skyharbor-air,Airline Demo,v6.0,evidence_source,EVID-SHA-0163,evidence_source record,v4_synthetic_pack,data_thin:source_owner_missing,synthetic_demo,ai-control-tower/T10_evidence-items.csv,73,2026-06-18,2026-01-01,2026-06-18,static_snapshot,medium,synthetic_demo,confidential,Home|Intelligence|Tower|Moves|Source,citation|source_lineage|confidence|gap,unsupported_fact|cross_tenant_claim|claim_beyond_source_confidence,data_thin:source_owner_missing|data_thin:source_location_missing|data_thin:evidence_owner_missing,2026-06-28T00:00:00Z,2026-06-28T00:00:00Z,EVID-SHA-0163,evidence_source record,source_reference,data_thin:source_location_missing,data_thin:evidence_owner_missing,medium
skyharbor-air,Airline Demo,v6.0,evidence_source,EVID-SHA-0164,evidence_source record,v4_synthetic_pack,data_thin:source_owner_missing,synthetic_demo,ai-control-tower/T10_evidence-items.csv,74,2026-06-18,2026-01-01,2026-06-18,static_snapshot,medium,synthetic_demo,confidential,Home|Intelligence|Tower|Moves|Source,citation|source_lineage|confidence|gap,unsupported_fact|cross_tenant_claim|claim_beyond_source_confidence,data_thin:source_owner_missing|data_thin:source_location_missing|data_thin:evidence_owner_missing,2026-06-28T00:00:00Z,2026-06-28T00:00:00Z,EVID-SHA-0164,evidence_source record,source_reference,data_thin:source_location_missing,data_thin:evidence_owner_missing,medium
skyharbor-air,Airline Demo,v6.0,evidence_source,EVID-SHA-0165,evidence_source record,v4_synthetic_pack,data_thin:source_owner_missing,synthetic_demo,ai-control-tower/T10_evidence-items.csv,75,2026-06-18,2026-01-01,2026-06-18,static_snapshot,medium,synthetic_demo,confidential,Home|Intelligence|Tower|Moves|Source,citation|source_lineage|confidence|gap,unsupported_fact|cross_tenant_claim|claim_beyond_source_confidence,data_thin:source_owner_missing|data_thin:source_location_missing|data_thin:evidence_owner_missing,2026-06-28T00:00:00Z,2026-06-28T00:00:00Z,EVID-SHA-0165,evidence_source record,source_reference,data_thin:source_location_missing,data_thin:evidence_owner_missing,medium
skyharbor-air,Airline Demo,v6.0,evidence_source,EVID-SHA-0166,evidence_source record,v4_synthetic_pack,data_thin:source_owner_missing,synthetic_demo,ai-control-tower/T10_evidence-items.csv,76,2026-06-18,2026-01-01,2026-06-18,static_snapshot,medium,synthetic_demo,confidential,Home|Intelligence|Tower|Moves|Source,citation|source_lineage|confidence|gap,unsupported_fact|cross_tenant_claim|claim_beyond_source_confidence,data_thin:source_owner_missing|data_thin:source_location_missing|data_thin:evidence_owner_missing,2026-06-28T00:00:00Z,2026-06-28T00:00:00Z,EVID-SHA-0166,evidence_source record,source_reference,data_thin:source_location_missing,data_thin:evidence_owner_missing,medium
skyharbor-air,Airline Demo,v6.0,evidence_source,EVID-SHA-0167,evidence_source record,v4_synthetic_pack,data_thin:source_owner_missing,synthetic_demo,ai-control-tower/T10_evidence-items.csv,77,2026-06-18,2026-01-01,2026-06-18,static_snapshot,medium,synthetic_demo,confidential,Home|Intelligence|Tower|Moves|Source,citation|source_lineage|confidence|gap,unsupported_fact|cross_tenant_claim|claim_beyond_source_confidence,data_thin:source_owner_missing|data_thin:source_location_missing|data_thin:evidence_owner_missing,2026-06-28T00:00:00Z,2026-06-28T00:00:00Z,EVID-SHA-0167,evidence_source record,source_reference,data_thin:source_location_missing,data_thin:evidence_owner_missing,medium
skyharbor-air,Airline Demo,v6.0,evidence_source,EVID-SHA-0168,evidence_source record,v4_synthetic_pack,data_thin:source_owner_missing,synthetic_demo,ai-control-tower/T10_evidence-items.csv,78,2026-06-18,2026-01-01,2026-06-18,static_snapshot,medium,synthetic_demo,confidential,Home|Intelligence|Tower|Moves|Source,citation|source_lineage|confidence|gap,unsupported_fact|cross_tenant_claim|claim_beyond_source_confidence,data_thin:source_owner_missing|data_thin:source_location_missing|data_thin:evidence_owner_missing,2026-06-28T00:00:00Z,2026-06-28T00:00:00Z,EVID-SHA-0168,evidence_source record,source_reference,data_thin:source_location_missing,data_thin:evidence_owner_missing,medium
skyharbor-air,Airline Demo,v6.0,evidence_source,EVID-SHA-0169,evidence_source record,v4_synthetic_pack,data_thin:source_owner_missing,synthetic_demo,ai-control-tower/T10_evidence-items.csv,79,2026-06-18,2026-01-01,2026-06-18,static_snapshot,medium,synthetic_demo,confidential,Home|Intelligence|Tower|Moves|Source,citation|source_lineage|confidence|gap,unsupported_fact|cross_tenant_claim|claim_beyond_source_confidence,data_thin:source_owner_missing|data_thin:source_location_missing|data_thin:evidence_owner_missing,2026-06-28T00:00:00Z,2026-06-28T00:00:00Z,EVID-SHA-0169,evidence_source record,source_reference,data_thin:source_location_missing,data_thin:evidence_owner_missing,medium
skyharbor-air,Airline Demo,v6.0,evidence_source,EVID-SHA-0170,evidence_source record,v4_synthetic_pack,data_thin:source_owner_missing,synthetic_demo,ai-control-tower/T10_evidence-items.csv,80,2026-06-18,2026-01-01,2026-06-18,static_snapshot,medium,synthetic_demo,confidential,Home|Intelligence|Tower|Moves|Source,citation|source_lineage|confidence|gap,unsupported_fact|cross_tenant_claim|claim_beyond_source_confidence,data_thin:source_owner_missing|data_thin:source_location_missing|data_thin:evidence_owner_missing,2026-06-28T00:00:00Z,2026-06-28T00:00:00Z,EVID-SHA-0170,evidence_source record,source_reference,data_thin:source_location_missing,data_thin:evidence_owner_missing,medium
skyharbor-air,Airline Demo,v6.0,evidence_source,EVID-SHA-0171,evidence_source record,v4_synthetic_pack,data_thin:source_owner_missing,synthetic_demo,ai-control-tower/T10_evidence-items.csv,81,2026-06-18,2026-01-01,2026-06-18,static_snapshot,medium,synthetic_demo,confidential,Home|Intelligence|Tower|Moves|Source,citation|source_lineage|confidence|gap,unsupported_fact|cross_tenant_claim|claim_beyond_source_confidence,data_thin:source_owner_missing|data_thin:source_location_missing|data_thin:evidence_owner_missing,2026-06-28T00:00:00Z,2026-06-28T00:00:00Z,EVID-SHA-0171,evidence_source record,source_reference,data_thin:source_location_missing,data_thin:evidence_owner_missing,medium
